                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.86553,                 1.3254,                 1.7444,                0.60386,                0.61081,                 0.5716,                0.27963,                 1.2001,                 1.7921,                 2.2652,             0.00078387,             0.00078387,             0.00078387
                    116,                0.87604,                 1.3136,                  1.765,                0.68853,                0.55949,                0.61625,                0.28012,                 1.2634,                 1.6697,                 2.3663,             0.00077975,             0.00077975,             0.00077975
                    117,                0.86766,                 1.3067,                 1.7647,                0.64332,                0.55715,                0.61285,                0.29348,                 1.2354,                  1.679,                  2.327,             0.00077563,             0.00077563,             0.00077563
                    118,                0.86633,                 1.2696,                 1.7463,                0.60036,                0.50644,                0.54741,                0.24199,                 1.2119,                  1.842,                 2.3052,              0.0007715,              0.0007715,              0.0007715
                    119,                0.88003,                 1.2883,                 1.7595,                0.61637,                0.59823,                0.57303,                0.28198,                 1.2156,                 1.7031,                 2.3308,             0.00076738,             0.00076738,             0.00076738
                    120,                0.84456,                 1.2619,                 1.7403,                0.65854,                 0.5991,                0.61535,                0.29053,                 1.2425,                 1.6456,                 2.3876,             0.00076325,             0.00076325,             0.00076325
                    121,                0.87552,                  1.289,                 1.7819,                  0.736,                0.50121,                0.60918,                0.28664,                 1.1799,                 1.6926,                 2.3108,             0.00075912,             0.00075912,             0.00075912
                    122,                0.83907,                 1.2545,                 1.7456,                0.68527,                0.56112,                0.60502,                0.27492,                 1.2691,                 1.8231,                 2.3687,               0.000755,               0.000755,               0.000755
                    123,                0.85567,                 1.2485,                  1.756,                0.64646,                0.67964,                 0.6313,                0.26219,                 1.3202,                 1.7807,                 2.3767,             0.00075088,             0.00075088,             0.00075088
                    124,                0.84769,                 1.2452,                 1.7178,                0.70369,                0.55884,                0.61434,                0.30614,                   1.22,                 1.6743,                 2.2969,             0.00074675,             0.00074675,             0.00074675
                    125,                0.87248,                 1.2878,                 1.7385,                0.70579,                0.58892,                0.62959,                0.29674,                 1.3032,                 1.7075,                 2.4116,             0.00074263,             0.00074263,             0.00074263
                    126,                0.83005,                 1.2549,                 1.7176,                 0.6284,                0.62902,                0.61119,                0.27383,                 1.2651,                 1.6839,                 2.3514,              0.0007385,              0.0007385,              0.0007385
                    127,                0.82504,                 1.1982,                 1.7047,                0.69637,                0.55485,                0.60061,                0.27183,                 1.2971,                 1.5452,                 2.4233,             0.00073437,             0.00073437,             0.00073437
                    128,                0.84549,                 1.2321,                 1.7245,                0.64452,                 0.6859,                0.65356,                0.29847,                 1.2343,                 1.5374,                 2.3083,             0.00073025,             0.00073025,             0.00073025
