                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.95352,                 1.4843,                 2.0886,                0.67926,                0.59551,                0.59878,                0.27482,                  1.339,                 1.7927,                 2.5852,              0.0007385,              0.0007385,              0.0007385
                    127,                 0.9259,                 1.4905,                 2.0871,                0.65133,                 0.6177,                0.58369,                0.25061,                   1.36,                 1.8848,                 2.6454,             0.00073437,             0.00073437,             0.00073437
                    128,                0.90059,                 1.4881,                 2.0563,                0.69566,                0.56043,                0.60267,                0.26291,                 1.4388,                 1.7812,                 2.6798,             0.00073025,             0.00073025,             0.00073025
                    129,                0.90512,                 1.4531,                 2.0667,                0.68211,                0.56835,                0.61043,                 0.2553,                 1.3941,                 1.7832,                 2.6999,             0.00072612,             0.00072612,             0.00072612
                    130,                0.91376,                 1.4519,                 2.0905,                0.64132,                0.55025,                0.59679,                0.25498,                 1.4546,                 1.7991,                 2.7385,               0.000722,               0.000722,               0.000722
                    131,                0.93519,                 1.4914,                 2.0674,                0.60623,                0.56493,                0.61117,                 0.2689,                 1.4159,                 1.7752,                 2.6572,             0.00071788,             0.00071788,             0.00071788
                    132,                  0.921,                  1.517,                 2.0625,                0.54725,                0.57248,                0.53236,                0.23221,                 1.4635,                 1.7721,                 2.7435,             0.00071375,             0.00071375,             0.00071375
                    133,                0.94189,                 1.4523,                  2.079,                0.65333,                0.63165,                0.64468,                0.29995,                 1.3516,                 1.8328,                  2.632,             0.00070962,             0.00070962,             0.00070962
                    134,                0.93809,                 1.4641,                 2.0482,                0.59212,                0.59512,                0.57352,                0.24232,                  1.444,                 1.8767,                 2.7125,              0.0007055,              0.0007055,              0.0007055
                    135,                0.93279,                 1.4772,                 2.0746,                0.58389,                0.63221,                0.58257,                0.25556,                 1.4608,                 1.7269,                 2.7064,             0.00070137,             0.00070137,             0.00070137
                    136,                0.92245,                 1.4654,                 2.0512,                0.65291,                0.60593,                0.58492,                0.24676,                 1.4229,                  1.846,                 2.6784,             0.00069725,             0.00069725,             0.00069725
