                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.0802,                0.72905,                 1.1214,                0.68279,                0.66472,                0.58771,                0.24956,                 2.0572,                 1.2538,                 1.8422,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.0634,                0.72134,                   1.11,                0.68499,                0.54124,                0.57463,                0.24402,                 2.0347,                 1.3229,                 1.7668,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.0591,                0.72334,                 1.1071,                0.52483,                0.52761,                0.51696,                0.23004,                 2.0387,                 1.3134,                 1.7116,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.0761,                0.73583,                 1.1169,                 0.6196,                0.50719,                0.52638,                0.23773,                 1.9788,                  1.243,                 1.7491,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.0726,                0.71809,                 1.1161,                0.62355,                0.65945,                0.58223,                0.25551,                 1.9897,                 1.2675,                 1.7191,              0.0088219,              0.0088219,              0.0088219
                    122,                  1.083,                0.73621,                 1.1198,                0.68849,                 0.6583,                 0.6101,                0.24582,                 2.0294,                 1.2792,                 1.8126,               0.008812,               0.008812,               0.008812
                    123,                 1.0457,                 0.6924,                 1.0995,                 0.5995,                0.65986,                0.55568,                0.23954,                 2.0053,                 1.2991,                 1.7309,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.0307,                 0.7142,                 1.0957,                0.62398,                0.62364,                0.54596,                0.27556,                 1.9167,                 1.3091,                 1.8098,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.0658,                0.69804,                 1.1111,                0.70971,                0.57839,                0.61705,                 0.2952,                 1.9452,                 1.2809,                 1.7514,              0.0087823,              0.0087823,              0.0087823
                    126,                  1.031,                0.69299,                 1.0933,                0.67728,                0.58579,                0.55553,                0.25361,                 2.0215,                 1.2948,                 1.7164,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.0473,                0.69629,                 1.1006,                0.47836,                 0.5224,                0.46312,                0.21335,                 2.0054,                 1.4874,                 1.8523,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.0195,                0.69408,                 1.0894,                0.57985,                0.64906,                0.56474,                0.27447,                 1.9412,                 1.2671,                 1.6745,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.0321,                0.71071,                  1.095,                0.60241,                0.60943,                0.60178,                0.26562,                  1.936,                 1.1883,                 1.7303,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.0639,                0.72212,                 1.1038,                0.58052,                0.56101,                0.54747,                0.25496,                 1.9865,                 1.2403,                 1.7361,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.0462,                0.68222,                 1.1069,                0.64687,                0.57655,                0.55087,                0.25171,                 1.9542,                  1.351,                 1.7938,              0.0087229,              0.0087229,              0.0087229
                    132,                 1.0119,                0.70727,                 1.0958,                0.59299,                0.54307,                0.55573,                0.25786,                 1.9879,                 1.2715,                 1.7752,               0.008713,               0.008713,               0.008713
                    133,                 1.0005,                0.68901,                 1.0787,                0.59374,                0.68929,                0.56552,                0.26027,                 2.0062,                 1.2985,                 1.7606,              0.0087031,              0.0087031,              0.0087031
                    134,                  1.038,                0.69045,                 1.0936,                0.61303,                0.63013,                0.56533,                0.26197,                 1.9717,                  1.414,                 1.8177,              0.0086932,              0.0086932,              0.0086932
                    135,                 1.0255,                0.69196,                 1.0799,                0.62219,                0.52745,                0.53574,                0.24575,                 2.0046,                 1.3153,                 1.8192,              0.0086833,              0.0086833,              0.0086833
                    136,                 1.0234,                0.68741,                 1.0928,                0.58926,                0.55622,                0.52746,                0.25486,                 1.9829,                 1.4267,                 1.7843,              0.0086734,              0.0086734,              0.0086734
                    137,                 1.0314,                0.71144,                 1.0974,                0.58994,                0.55779,                0.53266,                0.24475,                 1.9892,                 1.5945,                 1.8778,              0.0086635,              0.0086635,              0.0086635
                    138,                 1.0126,                0.68698,                 1.0881,                0.73112,                0.56778,                0.60483,                0.29679,                 2.0395,                 1.3998,                 1.8677,              0.0086536,              0.0086536,              0.0086536
                    139,                0.97225,                 0.6487,                 1.0691,                0.66203,                0.61624,                0.59342,                0.26952,                  1.977,                 1.2618,                 1.8203,              0.0086437,              0.0086437,              0.0086437
                    140,                0.99885,                0.68187,                 1.0689,                0.63802,                0.52902,                0.52265,                0.24176,                 1.9776,                 1.3639,                 1.8505,              0.0086338,              0.0086338,              0.0086338
                    141,                 1.0091,                0.67995,                 1.0786,                0.64862,                0.53274,                0.58475,                0.27211,                 1.9813,                 1.3497,                 1.8267,              0.0086239,              0.0086239,              0.0086239
                    142,                0.98279,                0.66535,                 1.0727,                0.52543,                0.55129,                0.51915,                0.22477,                 2.0674,                  1.409,                 1.9321,               0.008614,               0.008614,               0.008614
                    143,                0.98645,                0.67042,                 1.0778,                0.51083,                0.59191,                0.54476,                0.27069,                 2.0018,                 1.3302,                 1.8369,              0.0086041,              0.0086041,              0.0086041
                    144,                0.97336,                0.64638,                 1.0605,                0.69846,                0.60334,                0.57269,                0.26297,                 2.0185,                 1.3611,                 1.8145,              0.0085942,              0.0085942,              0.0085942
                    145,                0.99984,                0.66784,                 1.0774,                0.75083,                0.55869,                0.54838,                0.24426,                 2.0023,                 1.4278,                 1.8601,              0.0085843,              0.0085843,              0.0085843
                    146,                0.97707,                  0.654,                  1.068,                  0.742,                0.57862,                0.60536,                0.29991,                 1.9657,                 1.2646,                 1.7747,              0.0085744,              0.0085744,              0.0085744
                    147,                0.99006,                0.66307,                 1.0758,                0.53438,                0.61708,                0.54183,                0.23226,                 1.9963,                 1.2723,                 1.7688,              0.0085645,              0.0085645,              0.0085645
                    148,                0.99497,                 0.6301,                 1.0777,                0.60284,                0.52687,                0.53797,                0.25157,                 1.9784,                  1.231,                 1.8013,              0.0085546,              0.0085546,              0.0085546
